label,text,n_tokens,kannada_script_pct,romanized_kannada_pct,kannada_language_pct,english_pct,effective_score,low_confidence,bucket
Positive,Hands up anta kottaddu yella language li onde title irli anta...yar opputtiri  illi like madi...,15,0.0,0.5385,0.5385,0.4615,0.9231,False,high
unknown state,@Karthik S Reddy 1,4,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Hands up Idu kannada antha ninge helidavatu yaru 🤣🤣🤣,9,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Positive,@Nature  You tube ಕನ್ನಡದಲ್ಲಿ ಹೇಳಬೇಕೆಂದರೆ - ನೀನು ಕೊಳವೆ .....🤣🤣,9,0.6667,0.0,0.6667,0.3333,0.6667,False,high
Negative,Hands up kannada Na thu ninna,6,0.0,0.4,0.4,0.6,0.8,False,high
unknown state,Bazaar annodu kannada padana guru?,5,0.0,0.4,0.4,0.6,0.8,False,high
unknown state,@SIDDARAJU D vhhhk,3,0.0,0.5,0.5,0.5,1.0,True,high
not-Kannada,BH cu VG,3,0.0,0.5,0.5,0.5,1.0,True,high
unknown state,@Karthik S Reddy 46449449494,4,0.0,0.5,0.5,0.5,1.0,True,high
unknown state,@Sujan Tejas bdj try j,5,0.0,0.5,0.5,0.5,1.0,False,high
unknown state,@Shashank Shashu super bro,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,@KGF Chapter 2 good,4,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Kannada nadu only,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,@Prasad Raj tulunad and kannada bashe meli abhimana super guru,10,0.0,0.5556,0.5556,0.4444,0.8889,False,high
unknown state,@Madhu Madhu thanks bro,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Olle kannada song anthane helbahudhu,5,0.0,0.6,0.6,0.4,0.8,False,high
Positive,NkN  ಬೆಂಕಿ   song guru,4,0.25,0.25,0.5,0.5,1.0,False,high
Mixed feelings,En music guru,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Remake mado herogaliginthanE thara swamake madoru bekunNam industry genRemake yella wastenSwamke is best,13,0.0,0.6923,0.6923,0.3077,0.6154,False,high
unknown state,Good job shivu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,entha song gu dislike madidare ala broo,7,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Positive,Kaytidde bro Yarana  lyrics aktara anta 🥰🥰tq,7,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Mixed feelings,Superb u r Kannada pandit yaar,6,0.0,0.4,0.4,0.6,0.8,False,high
Positive,What a music ... nWhat a lyric...nWhat a choreography.... nWhat a camera working......nTotally awesome ... nನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... nಅಜನೀಶ್ ಗುರುಗಳೇ ನಿಮಗೊಂದು ಸಲಾಂ...nರಕ್ಷಿತ್ ಶೆಟ್ರೆ ಒಳ್ಳೇದಾಗಲಿ ..nಮೂರು ವರ್ಷ ಪಟ್ಟ ಶ್ರಮ ಫಲಕೊಡುವಂತಾಗಲಿ..... All the best to you sir,37,0.5161,0.0645,0.5806,0.4194,0.8387,False,high
Negative,ಯುದ್ಧ ಮಾಡಬೇಕು  ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ nAnd recently we can relate it to priyankareddycase,14,0.4286,0.1429,0.5714,0.4286,0.8571,False,high
Positive,Vijay parkash sir🤩,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Mixed feelings,en music guru,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Trending list gaagi wait maadtiror like,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Negative,Guru kiccha matte puneet matte Shivanna boss anta yaaru annala guru,11,0.0,0.5,0.5,0.5,1.0,False,high
Negative,Puneet ge  power star sari shivannange hyatrik sari,8,0.0,0.375,0.375,0.625,0.75,False,high
Positive,Nimma Narayana na avathara Charithre Srustisali..... Olledagali,7,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Super song .......But movie realise agi 1 week adamele bidabekithu.......,10,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Positive,ASN movie na 1st day 1st show nodoru like maadi,10,0.0,0.375,0.375,0.625,0.75,False,high
Negative,Promotion kammi aytu bro,4,0.0,0.5,0.5,0.5,1.0,False,high
Negative,@*V C R* guru edunna modlu bale fansge helu avru start madidare nau end madthivi,15,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Negative,@VARAPRASAD K K Darshan sir fan agi ist local agi mathadada,11,0.0,0.5,0.5,0.5,1.0,False,high
Negative,@Praveen Kumar caste dog spotted bale pan yar nimammana dagar nau thane d boss fans nimammana dagar madiddu husharagi nodkoli thunne asege yar jotenadru odihodaalu 🤣🤪,26,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Negative,@VARAPRASAD K K neen tunne chipake kayak illa,8,0.0,0.625,0.625,0.375,0.75,False,high
Negative,@Anil A hu niamman kalskodu keydu kolve baavi madi kalsthini olike eldu snana madkollivanthe thuldeepannan pans for a reason caste dogs 🤣,22,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Film Andre idu. Super movie,5,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,But kone yalli police magala jeevana da bagge clarity kodbekittu... nIdondu bittu film matra,14,0.0,0.6154,0.6154,0.3846,0.7692,False,high
Positive,Cinema sakkathagide guru,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
unknown state,@Raja Vishnuvardhana Tamil of ciurse,5,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,Athu sari kannadanukku tamil actor Vida kannada actor thane pudikkum,10,0.0,0.4444,0.4444,0.5556,0.8889,False,high
unknown state,@Thiru valluvan good bro...grt,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
unknown state,@Lavanya gowda Tan Q Sister,5,0.0,0.6667,0.6667,0.3333,0.6667,True,high
not-Kannada,BRO hou TO downlod,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Sleeping beauty syndrome bari yuvakarige mathu yuvathige maatra baruthe ee vaisinnavirige alla ondhu point movie mistake,16,0.0,0.625,0.625,0.375,0.75,False,high
Mixed feelings,Movie yavaga boss,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,Hindi me kab aygi ye movie,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
unknown state,@Rock Siddu hehehe,3,0.0,0.5,0.5,0.5,1.0,True,high
not-Kannada,Meku kannada samajhti ni phr bhi  I like it,9,0.0,0.4444,0.4444,0.5556,0.8889,False,high
not-Kannada,Full movie kab bajo gay,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Entha valle    trailer  ri   edu   great nKelhu   kachda   galu n  intha   prathibe galu   karnataka dalidru   n dudina aase ge   low   quality   movie  madi  nkannada andre   jana  intrest thoris  bardu   naa  thara   aprada   madthidare,33,0.0,0.6667,0.6667,0.3333,0.6667,False,high
not-Kannada,Muje to ratsasan ka part 2 laga super movie,9,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Movie chennagi ide,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Move chenagi irli hero ge olledagli  tumbane kasta padta I dareP,11,0.0,0.6364,0.6364,0.3636,0.7273,False,high
not-Kannada,Hindi me kab aayegi,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Movie super agidhe,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Superbb movie osm evthu movie nodied super,7,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Positive,Yintha movie pakka 100 days guru,6,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Trailer  super  ide sir edu Hindi nalli kuda release madi please,11,0.0,0.4,0.4,0.6,0.8,False,high
Positive,In ond trip nodbeku but but sinama chenge madbittru olle movi ge olle respans illa Nam karnatakadalli,17,0.0,0.6875,0.6875,0.3125,0.625,False,high
Positive,Jai D Boss,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Exhalant movie,2,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Eli eddeli boss nim time bandide,6,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super movie  bera level kannada industry kodithe bro yellaru miss madthe nodbaku,12,0.0,0.4167,0.4167,0.5833,0.8333,False,high
Positive,E film baari ede ante guru nodle beku,8,0.0,0.5,0.5,0.5,1.0,False,high
not-Kannada,prajwal devaraj career best movie.,5,0.0,0.4,0.4,0.6,0.8,False,high
not-Kannada,Jai d boss,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,Swamake or Remake....?,3,0.0,0.5,0.5,0.5,1.0,True,high
not-Kannada,U missed birbal,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,E cinema na kandita theatre alli ne nodteni,8,0.0,0.375,0.375,0.625,0.75,False,high
Positive,Jai d boss,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,@Harshan Maddy  kannada kke  nimma importance idre kushi ne,9,0.0,0.625,0.625,0.375,0.75,False,high
not-Kannada,Prajwal Devaraj sir,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Super Anna nija anna,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,Wowww matte barlebardu ah daridra app,6,0.0,0.4,0.4,0.6,0.8,False,high
Negative,Matte comment yaru kettadagi maadbardantha commenters gu warning kottri idella thappe.public comment antha irodu adu public opinion nivu yaru nam bagge maathadodakke.,22,0.0,0.6818,0.6818,0.3182,0.6364,False,high
not-Kannada,Osm bro osm,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Dialog super agii oddidya anna.. super,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Negative,Nivu like goskara tiktok ge hogi idannella collect maadkondidira thane.niv  e video maadide full thappu .bcz nivu publisity goskare insta dalli follow maadi antha ella maathadthidira.matte avaru yella helidu thappu annodadre niv thumba bad words use maadidu thappe.,38,0.0,0.6842,0.6842,0.3158,0.6316,False,high
Negative,Bindu lowda hidko ba nan lowda,6,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Super agi baidry Anna good talking,6,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Subscribe aade guru,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Creative kannadiga ur super  n tiktok  users ge nive correct,10,0.0,0.3,0.3,0.7,0.6,False,high
Positive,Anna sariyag matadidhiraa🤣......,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Super  guru  jai  hind  neenu  nijavada  barathiya mattu  karnatakada  hemmeya putra  I love you  brother,15,0.0,0.5333,0.5333,0.4667,0.9333,False,high
Positive,Bro neenu Heludhu Sarine,4,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Yen huru helidiri super,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super Guru entha troll Guru Ninangodu Salam Guru,8,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Mixed feelings,ayoo super annaaaa,3,0.0,0.5,0.5,0.5,1.0,True,high
Negative,Super bro e nayiigulu erodrindane nam desha uddar agilla once again super bro,13,0.0,0.3846,0.3846,0.6154,0.7692,False,high
Negative,Tick tock Matti pub g arorna dayvittu India border of India...lAC ge kalisikodi,13,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Helide guru ninu,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Hundred persent true guruuu,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,Tik Tok tune hunkondh hoeyhu Tik Tok madhuru china avaradhu tune unri🤣🤣🤣🤣🤣,12,0.0,0.625,0.625,0.375,0.75,False,high
Mixed feelings,Bosssuuuuu super innu ugibeku tiktok yak ban madbeku annorge,9,0.0,0.625,0.625,0.375,0.75,False,high
Positive,Idu idu andre,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Super video madiddira,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Guruve en creative sharanu love u kannadiga,7,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Negative,#u osm BronIvrella common sense less kaacaha galu n# one app value gotthilla sedegalu,14,0.0,0.4286,0.4286,0.5714,0.8571,False,high
not-Kannada,Ban tik tok,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Mixed feelings,Saryagi rubbidira brother,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
not-Kannada,Osm bro I vill support u,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Positive,Super Anna jai hind,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,Nonsense Kannada rost,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Sariyagi helidira bro,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,totally nimmamman shaata,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Nin dialog super guru chindi guru,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
not-Kannada,Sata bita jaga fill hagede dud,6,0.0,0.6667,0.6667,0.3333,0.6667,False,high
not-Kannada,Hindustani bhau timing,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Nee super guru......,3,0.0,0.5,0.5,0.5,1.0,True,high
Negative,Ah allu raghu ge forward madbeku e video bari nigradavne,10,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Supar guru chindi,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Bro super aagi Ode kottidiya manga nann makkalige...,8,0.0,0.5,0.5,0.5,1.0,False,high
Positive,video super bossu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Devru guru neenu nSuper kannada da carry minati,8,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super guru munduvarisi,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Guru sakathage helde....nin superb. ...superb ashte,6,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Anna nevu super,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Super bro nim matalli satya ide,6,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Yen sakkathagi helidri guru,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super agi mathadthiya bro,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Matte yake hakidira,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,hudugru hidgiraagodu talent,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Yen  comedy guru  gulaab jamunu,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Super agi helidi anna,4,0.0,0.5,0.5,0.5,1.0,False,high
Mixed feelings,Ban maadirodakke tumba thanks matte ee tara aap barde irali,10,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Status nalli feelings haakondu,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Actually point point nu bidsi supper aagi helidiya supppppppppeeeerrrrrbbb,9,0.0,0.375,0.375,0.625,0.75,False,high
Positive,Correct alva guru nin mathu 100 sathya,7,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super bro naanu Tik Tok maadtidde aadre adenu nam desha kintluu hechenalla namge nam desh beku adke yella chinaa apps na in install maadidini,24,0.0,0.6364,0.6364,0.3636,0.7273,False,high
not-Kannada,@bindugowda  blast full,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,Sariyagi degidiya guru  all the best desha abhimana elade ero sule makkali ge sariyagi deggg bekuuu,16,0.0,0.6429,0.6429,0.3571,0.7143,False,high
not-Kannada,Gubaal. Tennis ge ball🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,4,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Chinddi  guru,2,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Chindi chithrannaaa guru,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Tik tok ban agirodike Nange Tumba Tumba Kushi ide happy 🥰,11,0.0,0.5,0.5,0.5,1.0,False,high
Negative,Why you only tik tok anno akka sumne erma ni,10,0.0,0.5,0.5,0.5,1.0,False,high
Negative,Tag it to bindu lowda.... Avalammana thikana kheya,8,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Supper gurru 100. Present nija guru,6,0.0,0.5,0.5,0.5,1.0,False,high
Positive,ಸೂಪರ್  tune,2,0.5,0.0,0.5,0.5,1.0,True,high
Positive,Best song  sooper,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,Hindi me kab ayega???,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
unknown state,Good morning mam,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,SupernTelugu lo kuda,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Kannada ne best adrallu kannada songs adre hen andkondodira,9,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Mixed feelings,Vijay prkash singing in super song nSinging  Vijay prakash sir,10,0.0,0.4444,0.4444,0.5556,0.8889,False,high
unknown state,Super sogs guru,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Jai Kannada Jai india,4,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Luv u rakshith Shetty sir,5,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Rakshi shetty fans yar edera like made,7,0.0,0.5714,0.5714,0.4286,0.8571,False,high
unknown state,Gichha song appsji,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,yavdooo Hollywood movie nod8dange aytuu,5,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Kannad song super,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,My fevareta song,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Supper song nanna  maga feverte song,6,0.0,0.5,0.5,0.5,1.0,False,high
unknown state,Like salman jettender,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
not-Kannada,Bollywood ki aukaat is movie ke aage kuch bhi nhi h it,12,0.0,0.5833,0.5833,0.4167,0.8333,False,high
not-Kannada,Ye south indian log hindi walose nafrat krte hai tu kyu itna uchal raha hai ... kisi south indian movies ke songs/trailer pe ja aur comments dekh pta chal jaega,30,0.0,0.6207,0.6207,0.3793,0.7586,False,high
Positive,KGF 2 songs bartave with bang bang BGMs.,8,0.0,0.4286,0.4286,0.5714,0.8571,False,high
unknown state,V CCC gihkhj,3,0.0,0.5,0.5,0.5,1.0,True,high
unknown state,@AKSHAY ANAND n 1,4,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Super vodis soing,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Ade allu arjun songs 180 veiws ide adare nam songs 20 million saku bereyavarana belesidhu nav beleyona common kannadigas,19,0.0,0.6471,0.6471,0.3529,0.7059,False,high
Positive,Pls ellaru nodi views jasti madi pls its a request,10,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Mast hadu super,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Estu kelidru matte matte kelbeku ansutte,6,0.0,0.6667,0.6667,0.3333,0.6667,False,high
unknown state,Who is pavan kalyan?,4,0.0,0.5,0.5,0.5,1.0,False,high
not-Kannada,@Sagar Super bro,3,0.0,0.5,0.5,0.5,1.0,True,high
Negative,Hahahaha  LoL nIdiot beggar get lost.,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Positive,Super duper song,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Next song yavaga release madtira nWaiting🤗,6,0.0,0.5,0.5,0.5,1.0,False,high
unknown state,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ girl friend,4,0.5,0.0,0.5,0.5,1.0,False,high
unknown state,STANY d Souza,3,0.0,0.5,0.5,0.5,1.0,True,high
unknown state,Rakshith fan kerala,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,singer ಗೆ jai,3,0.3333,0.3333,0.6667,0.3333,0.6667,True,high
Positive,Hoooo super guru nin voice bhal superrrr,7,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Super bro sari yagi heldde,5,0.0,0.4,0.4,0.6,0.8,False,high
Negative,Super  maga,2,0.0,0.5,0.5,0.5,1.0,True,high
Negative,Howdu bro app uninstall madudrea avrig amount hogodu kamiagutea plzzzzz uninstall Madi beavarce appp Adu thuuuuu,16,0.0,0.5455,0.5455,0.4545,0.9091,False,high
Positive,Super bro nivu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,Spr bro,2,0.0,0.5,0.5,0.5,1.0,True,high
Negative,Yanta jana brother nam deshakkoskara 1 app delete madoke agalva avarige,11,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Bro nivu  supara,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
